rdfid,concept,weight,direction,content_type,topic_name,order
Sub-Queries_question1,AllResultsInSubQuerySelection,1,1,question,Sub-Queries,320
DataSelection28,FromClause,1,0,example,Sub-Queries,320
Sub-Queries_question3,SimpleSubquery,1,1,question,Sub-Queries,320
DataSelection27,WhereClause,1,0,example,NULL-Values,340
DataSelection27,SelectStatement,1,0,example,NULL-Values,340
DataSelection27,SetOperation,1,1,example,NULL-Values,340
DataSelection27,IsNullPredicate,1,0,example,NULL-Values,340
DataSelection27,SingleAttributeSelection,1,0,example,NULL-Values,340
DataSelection27,SelectClause,1,0,example,NULL-Values,340
DataSelection27,AllAttributeSelection,1,1,example,NULL-Values,340
DataSelection27,FromClause,1,0,example,NULL-Values,340
DataSelection27,SingleTableSelection,1,0,example,NULL-Values,340
DataSelection33,Timestamp,1,1,example,"Derived Relations and Views",360
DataSelection40,WhereClause,1,0,example,"Derived Relations and Views",360
DataSelection34,CreateViewClause,1,0,example,"Derived Relations and Views",360
DataSelection35,CreateViewStatement,1,0,example,"Derived Relations and Views",360
DataSelection41,SelectStatement,1,0,example,"Derived Relations and Views",360
DataSelection34,DotCharacter,1,0,example,"Derived Relations and Views",360
DataSelection35,CreateViewClause,1,0,example,"Derived Relations and Views",360
DataSelection41,DotCharacter,1,0,example,"Derived Relations and Views",360
DataSelection34,CountingRows,1,1,example,"Derived Relations and Views",360
DataSelection35,DotCharacter,1,0,example,"Derived Relations and Views",360
DataSelection41,SimpleSubquery,1,0,example,"Derived Relations and Views",360
DataSelection33,SelectStatement,1,0,example,"Derived Relations and Views",360
DataSelection35,ComparisonOperation,1,1,example,"Derived Relations and Views",360
DataSelection41,CandidateKey,1,1,example,"Derived Relations and Views",360
DataSelection33,SingleAttributeGrouping,1,0,example,"Derived Relations and Views",360
DataSelection34,SelectStatement,1,0,example,"Derived Relations and Views",360
DataSelection33,Assertion,1,1,example,"Derived Relations and Views",360
DataSelection40,StringType,1,0,example,"Derived Relations and Views",360
DataSelection40,SingleTableSelection,1,0,example,"Derived Relations and Views",360
DataSelection41,AvgFunction,1,0,example,"Derived Relations and Views",360
DataSelection34,CommaCharacter,1,0,example,"Derived Relations and Views",360
DataSelection35,EquiWhereJoin,1,0,example,"Derived Relations and Views",360
DataSelection41,SelectClause,1,0,example,"Derived Relations and Views",360
DataSelection34,SetOperation,1,1,example,"Derived Relations and Views",360
DataSelection35,CommaCharacter,1,0,example,"Derived Relations and Views",360
DataSelection41,EqualComparison,1,0,example,"Derived Relations and Views",360
DataSelection33,AvgFunction,1,0,example,"Derived Relations and Views",360
DataSelection35,UnionOperation,1,0,example,"Derived Relations and Views",360
DataSelection41,Counting,1,1,example,"Derived Relations and Views",360
DataSelection33,BracketCharacter,1,0,example,"Derived Relations and Views",360
DataSelection34,CreateViewStatement,1,0,example,"Derived Relations and Views",360
DataSelection33,SingleTableSelection,1,0,example,"Derived Relations and Views",360
DataSelection40,FromClause,1,0,example,"Derived Relations and Views",360
DataSelection40,SingleAttributeSelection,1,0,example,"Derived Relations and Views",360
DataSelection34,BracketCharacter,1,0,example,"Derived Relations and Views",360
DataSelection35,FromClause,1,0,example,"Derived Relations and Views",360
DataSelection41,MultipleAttributeSelection,1,0,example,"Derived Relations and Views",360
DataSelection34,AsClause,1,0,example,"Derived Relations and Views",360
DataSelection35,BracketCharacter,1,0,example,"Derived Relations and Views",360
DataSelection41,AsClause,1,0,example,"Derived Relations and Views",360
DataSelection34,ReferentialAction,1,1,example,"Derived Relations and Views",360
DataSelection35,AsClause,1,0,example,"Derived Relations and Views",360
DataSelection41,UnionOfTwoTupleSets,1,1,example,"Derived Relations and Views",360
DataSelection33,MultipleAttributeSelection,1,0,example,"Derived Relations and Views",360
DataSelection35,CountingRows,1,1,example,"Derived Relations and Views",360
DataSelection41,Timestamp,1,1,example,"Derived Relations and Views",360
DataSelection33,AsClause,1,0,example,"Derived Relations and Views",360
DataSelection34,EquiWhereJoin,1,0,example,"Derived Relations and Views",360
DataSelection33,CandidateKey,1,1,example,"Derived Relations and Views",360
DataSelection40,SelectClause,1,0,example,"Derived Relations and Views",360
DataSelection34,MultipleAttributeSelection,1,0,example,"Derived Relations and Views",360
DataSelection40,SetOperation,1,1,example,"Derived Relations and Views",360
DataSelection41,FromClause,1,0,example,"Derived Relations and Views",360
DataSelection34,SelectClause,1,0,example,"Derived Relations and Views",360
DataSelection35,MultipleAttributeSelection,1,0,example,"Derived Relations and Views",360
DataSelection41,SingleAttributeGrouping,1,0,example,"Derived Relations and Views",360
DataSelection34,ComparisonOperation,1,1,example,"Derived Relations and Views",360
DataSelection35,SelectClause,1,0,example,"Derived Relations and Views",360
DataSelection41,TableAlias,1,0,example,"Derived Relations and Views",360
DataSelection33,FromClause,1,0,example,"Derived Relations and Views",360
DataSelection35,UnionOfTwoTupleSetsWithDuplicate,1,1,example,"Derived Relations and Views",360
DataSelection41,ReferentialAction,1,1,example,"Derived Relations and Views",360
DataSelection33,SelectClause,1,0,example,"Derived Relations and Views",360
DataSelection34,FromClause,1,0,example,"Derived Relations and Views",360
DataSelection33,Insertion,1,1,example,"Derived Relations and Views",360
DataSelection40,SelectStatement,1,0,example,"Derived Relations and Views",360
DataSelection40,EqualComparison,1,0,example,"Derived Relations and Views",360
DataSelection41,DerivedTable,1,0,example,"Derived Relations and Views",360
DataSelection34,MultipleTableSelection,1,0,example,"Derived Relations and Views",360
DataSelection35,SelectStatement,1,0,example,"Derived Relations and Views",360
DataSelection41,MinFunction,1,0,example,"Derived Relations and Views",360
DataSelection34,WhereClause,1,0,example,"Derived Relations and Views",360
DataSelection35,MultipleTableSelection,1,0,example,"Derived Relations and Views",360
DataSelection41,WhereClause,1,0,example,"Derived Relations and Views",360
DataSelection33,DerivedTable,1,0,example,"Derived Relations and Views",360
DataSelection35,WhereClause,1,0,example,"Derived Relations and Views",360
DataSelection41,ComparisonOperation,1,1,example,"Derived Relations and Views",360
DataSelection33,GreaterThanComparison,1,0,example,"Derived Relations and Views",360
DataSelection35,ReferentialAction,1,1,example,"Derived Relations and Views",360
DataSelection33,WhereClause,1,0,example,"Derived Relations and Views",360
DataSelection40,SingleQuotationCharacter,1,0,example,"Derived Relations and Views",360
